username,profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,recently_removed,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
marco_vinci___,True,0,82,102,1.2439024390243902,14,False,False,False,False,0,False,12.571428571428571,21.0,5.0,5.214097542893994,27.186813186813186,0.0875730400435676,1.7857142857142858,9.0,0.0,2.6941124249447643,7.258241758241759,1.5341008258301891,557141.0769230769,2561698.0,50539.0,692672.5854368308,479795310615.7436,2.0185458360373887,True
vale_chestressilnomeutente,True,0,355,272,0.7661971830985915,113,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
davidesell,True,53,3671,4325,1.1781530918005994,44,False,False,False,False,0,False,544.48,1032.0,255.0,243.4197540600735,59253.176666666666,0.7221269520654089,3.16,10.0,0.0,2.7030846576951055,7.306666666666667,0.8994239728698444,1633838.0833333333,6769430.0,74012.0,2172441.7124893866,4719502994163.819,1.327059430845278,True
gianmarcovalenza,True,124,400,501756,1254.39,2362,False,True,False,False,32,False,5872.76,25662.0,790.0,5148.898420050642,26511154.939999998,2.4066028889773827,122.2,626.0,5.0,175.25552773022596,30714.5,1.829626425141298,200823.08333333334,501696.0,22739.0,158284.7530287869,25054063041.384056,0.7624957501142887,True
eletarass,True,38,678,1903,2.8067846607669615,26,False,False,True,False,3,False,254.08,401.0,137.0,65.22583843845933,4254.41,0.07291905111574958,3.28,11.0,0.0,3.409789827345179,11.626666666666667,0.8238802656472564,4453515.041666667,28154577.0,121929.0,6232140.040633271,38839569486064.48,2.602703834037084,True
collincraigofficial,True,10,34,2784,81.88235294117646,11,False,False,True,False,0,False,1304.3636363636363,8325.0,90.0,2731.574061698759,7461496.854545455,1.9412611587897546,12.272727272727273,76.0,1.0,21.462017188935942,460.6181818181818,2.6918861526814695,5023698.5,7859476.0,80092.0,2856313.3873973223,8158526167025.167,-0.39597415031884736,True
retrograderoast,True,90,6835,19488,2.8512070226773956,1409,False,False,True,False,4,False,137.36,428.0,74.0,71.30794719618098,5084.823333333334,2.841691980994976,3.88,41.0,0.0,8.135928547703287,66.19333333333333,4.015734823351777,172830.83333333334,687149.0,79229.0,134959.6223757206,18214099671.7971,2.536023194256868,True
samuelebersaniofficial,True,0,352,70422,200.0625,108,False,True,False,False,5,False,6478.68,13228.0,2449.0,3249.531013854153,10559451.81,0.5442460162532154,244.88,761.0,60.0,150.67412960868012,22702.693333333333,1.567355303878466,3136367.3333333335,15002427.0,91199.0,3335322.7696421994,11124377977693.71,2.008311913353607,True
noah1975,True,40,554,980,1.7689530685920578,2092,False,False,True,False,1,False,101.84,236.0,65.0,37.06827034900154,1374.0566666666666,2.051041642175781,3.2,6.0,1.0,1.4433756729740645,2.0833333333333335,0.3224406922210651,151150.375,428663.0,68459.0,106020.38322757953,11240321659.722826,1.6167101679603884,True
carlobbra,True,146,1890,1791,0.9476190476190476,524,False,False,False,False,0,False,188.12,306.0,104.0,47.961199595784365,2300.2766666666666,0.5893126947065478,2.28,7.0,0.0,2.3720595832876263,5.626666666666667,0.8635228925332719,371884.4166666667,1736327.0,85053.0,358630.365521978,128615739074.42754,2.567597827607064,True
christian_de_simone,True,0,737,451,0.6119402985074627,85,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
_tank.s,True,0,569,341,0.5992970123022847,181,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
filippo_magazzini,True,52,510,1224,2.4,15,False,False,True,False,8,False,194.8125,370.0,52.0,103.37841086674399,10687.095833333333,0.04360015056958405,4.4375,16.0,0.0,5.124695112882327,26.2625,0.8434101589971278,10546760.066666666,61755286.0,1408601.0,15217363.000277007,231568136682199.66,2.7864135325616384,True
gianleo3,True,144,1350,1645,1.2185185185185186,209,False,False,True,False,4,False,110.6,238.0,29.0,58.5064099052403,3423.0,0.48844998214976537,3.8,15.0,0.0,3.840572873934304,14.75,1.0026319082082928,3265834.4583333335,9154227.0,168.0,2551479.039616331,6510045289601.476,0.6952945708022658,True
neon_quality,True,0,56,132354,2363.464285714286,386,False,False,True,False,0,False,10317.96,21085.0,4169.0,3739.9361679044737,13987122.54,0.7979391555862627,30.04,141.0,6.0,26.322487217839683,692.8733333333334,3.146178168876704,79476.625,152553.0,17759.0,35434.03063724316,1255570527.201087,0.10358403870392058,True
alessandrograssini_,True,0,141,177,1.2553191489361701,20,False,False,True,False,1,False,22.7,42.0,10.0,8.814461801046349,77.69473684210526,0.6375051044346395,0.85,4.0,0.0,1.1367080817685316,1.2921052631578946,1.4013082448003797,4448207.421052632,18673066.0,27314.0,5437983.128975937,29571660511026.926,1.8164584562845978,True
79pepita,True,0,500,100,0.2,330,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ariannaventura,True,84,2199,41773,18.996361982719417,2181,False,False,False,False,23,False,489.68,799.0,182.0,165.34678708701904,27339.56,0.020099774010416828,17.16,33.0,7.0,8.055432949258531,64.89,0.5813954951200784,72153.04166666667,319647.0,14764.0,62604.881194943344,3919371149.4329705,2.6762362573088905,True
chaduqueries,True,68,508,1632,3.2125984251968505,317,False,False,False,False,0,False,103.2,277.0,42.0,56.29757247578857,3169.416666666667,1.5721699579980786,1.32,12.0,0.0,2.68824602048746,7.226666666666667,3.0135514148749465,223344.875,1473257.0,16628.0,290272.4961441685,84258122017.76631,3.5118674293202625,True
podcast_settimanagrezza,True,91,42,7963,189.5952380952381,65,False,False,True,False,5,False,233.36,582.0,120.0,106.4897804173402,11340.073333333334,1.8918414925950702,4.92,34.0,0.0,6.96969631093541,48.57666666666666,3.1436522768755113,1008389.3333333334,3486693.0,5672.0,854411.3673786164,730018784705.797,1.061507242102726,True
cyriaemme,True,26,543,544,1.0018416206261511,38,False,False,False,False,7,False,58.56,139.0,14.0,40.120734456554175,1609.6733333333334,0.8174231197435791,2.04,18.0,0.0,4.117847334065053,16.956666666666667,2.8576927070184435,3496424.4166666665,16229623.0,51746.0,4090685.724855207,16733709699534.168,1.5880693504155639,True
javidiazrato,True,0,273,312,1.1428571428571428,43,False,False,False,False,2,False,60.96,90.0,27.0,17.922239443402898,321.20666666666665,-0.050882051372650054,2.8,7.0,0.0,2.101586702153082,4.416666666666667,0.2419051581719982,2657824.5,18977294.0,143870.0,3914912.872267619,15326542797446.695,3.234159190490383,True
ginemalti,True,65,673,440,0.6537890044576523,305,False,False,True,False,5,False,52.64,84.0,33.0,14.25622670975739,203.24,0.653484020441863,1.24,4.0,0.0,1.3,1.69,0.4732855693270181,1013250.6666666666,4841987.0,53067.0,1317397.358068772,1735535799046.5798,1.6941092714069188,True
giulianovozella,True,87,884,4710,5.328054298642534,1059,False,False,False,False,3,False,87.76,180.0,45.0,36.28622328101948,1316.69,1.1466572819500156,5.56,34.0,0.0,7.511546667187346,56.42333333333333,2.3319152212105085,586768.5833333334,2441430.0,111539.0,494200.02196434385,244233661709.55795,2.323292672714654,True
paolo._._,True,0,405,293,0.7234567901234568,17,False,False,False,False,0,False,45.64705882352941,69.0,28.0,12.917726079261145,166.86764705882354,0.376629885220411,1.8235294117647058,8.0,0.0,2.242635004789206,5.029411764705882,1.3919261997316452,5129948.3125,20032595.0,388245.0,5364755.668562446,28780603383372.895,1.66106321769412,True
sara.demarinis,True,75,467,480,1.0278372591006424,53,False,False,True,False,0,False,80.08,120.0,45.0,21.656253908128555,468.99333333333334,0.19964706722007902,1.84,6.0,0.0,1.841195263952197,3.39,0.9753505259887087,1686965.0416666667,6098965.0,76118.0,2017917.2151242322,4071989887094.737,1.1767803731232453,True
gabripisto,True,14,540,810,1.5,134,False,False,True,False,0,False,79.56,264.0,33.0,44.9389215120553,2019.5066666666667,2.800835340006079,4.2,26.0,0.0,5.307227776030219,28.166666666666668,2.864474283113336,1768209.7916666667,4992425.0,134553.0,1294291.934325818,1675191611260.8677,0.6144143375653035,True
comesecharlie,True,136,559,520,0.9302325581395349,51,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
danigram_cl,True,115,331,40454,122.21752265861028,242,False,False,True,False,4,False,1617.32,2612.0,786.0,459.6887280178476,211313.72666666668,0.3748169565804505,49.56,101.0,23.0,21.550483366582135,464.42333333333335,0.8228273204771431,641482.0416666666,4040818.0,89925.0,807228.3761695069,651617651293.259,3.3585464168130623,True
elisabetta_dambrogio_wp,True,142,1687,4019,2.3823355068168346,2627,False,False,True,False,53,False,51.04,116.0,16.0,24.73944219257985,612.0400000000001,0.9267464829140628,3.56,13.0,0.0,3.2670067850148907,10.673333333333332,1.1479236534395327,470616.875,1439018.0,34039.0,371078.0499371495,137698919145.15762,0.9816546250344648,True
lorenzoturchi_,True,8,272,857,3.150735294117647,42,False,False,False,False,3,False,189.68,225.0,149.0,20.562344224333955,422.81,0.15165546310198288,1.84,4.0,0.0,1.1430952132988164,1.3066666666666666,0.14677478134110788,1714986.875,9076348.0,172397.0,1902977.5468998991,3621323544005.1577,2.5072109450986813,True
albertoxneri,True,149,584,1682,2.8801369863013697,987,False,False,True,False,26,False,114.16,205.0,55.0,40.21471538297062,1617.2233333333334,0.8603502974612084,1.6,4.0,0.0,1.4142135623730951,2.0,0.46909709371657077,535375.5833333334,1657943.0,66394.0,467763.8541649089,218803023263.21014,0.9127608982521711,True
nilufaraddati,True,72,506,1326999,2622.5276679841895,376,False,True,True,False,14,False,64808.2,153484.0,14512.0,35533.98126090011,1262663824.25,0.36786413297074116,163.04,516.0,64.0,111.29970050873153,12387.623333333335,1.916293874461522,97266.875,196706.0,13448.0,63290.9726568747,4005747219.853261,0.23162791152734713,True
leonardo.mendolicchio,True,144,591,741,1.2538071065989849,402,False,False,False,False,11,False,50.72,89.0,17.0,17.551163304275114,308.04333333333335,-0.15555372277005522,1.48,7.0,0.0,2.256841450641434,5.093333333333333,1.358513689154471,449737.0833333333,1363463.0,53143.0,342639.14031883096,117401580478.42755,0.8947374307978313,True
marta_soldaini,True,0,333,325,0.975975975975976,107,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
annafrediani_,True,35,1709,563,0.32943241661790523,110,False,False,False,False,10,False,29.16,50.0,15.0,9.732591295915663,94.72333333333333,0.5532024595632749,1.4,5.0,0.0,1.707825127659933,2.9166666666666665,0.9937472151894536,1021471.3333333334,6827251.0,235.0,1582951.639230132,2505735892141.3623,2.5664198172651376,True
___ariii___,True,0,762,553,0.7257217847769029,115,False,False,False,False,0,False,32.84,72.0,12.0,14.205867332432282,201.80666666666667,0.97874197337367,1.24,9.0,0.0,2.2963739532866447,5.273333333333333,2.0808296539075006,1756188.7083333333,16668325.0,283.0,3484325.150318413,12140521753141.432,3.4777474667983554,True
sabrina.tarabella,True,0,392,207,0.5280612244897959,56,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
lorenzo.noto23,True,34,968,370,0.3822314049586777,34,False,False,False,False,0,False,49.84,91.0,13.0,21.586415481346904,465.97333333333336,0.21807741639118702,2.96,17.0,0.0,3.867384990748486,14.956666666666665,2.1438770600347943,2679700.5,10024530.0,84024.0,2460392.0855239276,6053529214508.782,1.2948095993414448,True
heather__parisi,True,81,0,237678,237678.0,1596,False,False,True,False,26,False,6383.64,12363.0,3105.0,2456.0325031779744,6032095.656666667,0.9034179089845161,539.68,1525.0,180.0,297.993109540025,88799.89333333334,1.8158263168211766,219316.41666666666,550995.0,5108.0,142379.58149040915,20271945225.38406,0.7354458634766337,True
dcossyle,True,86,741,32632,44.03778677462888,526,False,False,True,False,1,False,2601.36,11577.0,681.0,2210.6272465825923,4886872.823333333,2.883572029414376,18.44,87.0,4.0,17.049144651076585,290.67333333333335,2.7740475502348714,1842945.1666666667,9625285.0,78241.0,2495350.2551975353,6226772896114.405,1.6617054352413212,True
flynnagin11,True,0,2312,6002647,2596.300605536332,530,False,True,False,False,1,False,658895.04,1633059.0,301931.0,330590.2385387738,109289905817.12334,1.2606587516878136,2922.36,17979.0,0.0,3658.1486196344363,13382051.323333332,2.9833532739400774,727324.375,3547233.0,88060.0,783786.4447718337,614321191008.0707,2.399295863760101,True
veralab_estetistacinica,True,126,94,172015,1829.9468085106382,490,False,True,True,False,11,False,3600.12,16573.0,653.0,3580.5482508502337,12820325.77666667,2.59587981309704,123.2,773.0,3.0,187.0893280405557,35002.416666666664,2.5187524210645513,51647.708333333336,132242.0,18897.0,31596.45925055688,998336237.1721014,0.6570903562956273,True
federicomammini,True,1,411,431,1.048661800486618,146,False,False,False,False,4,False,95.28,130.0,63.0,15.525570306218492,241.04333333333335,0.08066937792936395,1.96,10.0,0.0,2.5409971795865234,6.456666666666666,1.6008315310257624,2246289.125,13296806.0,162580.0,2892549.0910259685,8366840243995.157,2.4337976807006894,True
il_mario.02,True,0,912,434,0.4758771929824561,17,False,False,False,False,1,False,61.588235294117645,103.0,43.0,16.36329285141522,267.75735294117646,0.9567872990609573,1.7647058823529411,5.0,0.0,1.3476559169863187,1.8161764705882353,0.7563049051840485,3180839.6875,22918653.0,843.0,5673596.263101288,32189694556676.9,2.8494167047392147,True
alessio_franchina,True,139,2779,4632,1.6667866138898884,1031,False,False,False,False,14,False,570.72,907.0,422.0,106.48846572907946,11339.793333333333,1.5847111268903413,28.72,204.0,4.0,44.29401765475785,1961.96,3.156081322602834,314313.875,768719.0,124913.0,147404.3680213253,21728047711.766304,1.3029982309765975,True
bearstina,True,0,178,152,0.8539325842696629,22,False,False,False,False,0,False,40.25,63.0,21.0,11.873426669229284,140.97826086956522,0.09641413039574491,1.8333333333333333,5.0,0.0,1.5227739752537621,2.318840579710145,0.36196350385777865,2291649.652173913,16598647.0,234119.0,3466445.7947214805,12016246447742.236,3.264635704824447,True
caffeletterariolive,True,116,1347,1350,1.0022271714922049,188,False,False,True,False,2,False,15.8,32.0,4.0,7.788880963698615,60.66666666666667,0.441057205340554,0.12,1.0,0.0,0.33166247903553997,0.11,2.338738328607322,139274.08333333334,607887.0,40.0,184309.2996891524,33969917951.905796,1.0607855304771816,True
stefanodepascalis80,True,0,225,128,0.5688888888888889,6,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
jairobeltrami,True,26,1349,2206,1.6352853965900667,394,False,False,True,False,5,False,223.8,1059.0,81.0,190.30458043182603,36215.833333333336,3.5486756164518023,8.2,33.0,0.0,7.011894655987543,49.16666666666667,1.8375534498069075,488944.8333333333,1360759.0,64689.0,404782.9972645748,163849274874.49277,0.6252119938035935,True
leo_barl97,True,0,808,750,0.9282178217821783,78,False,False,False,False,0,False,59.28,121.0,23.0,24.23585498113625,587.3766666666667,0.6358365841073104,1.52,5.0,0.0,1.2948616399703354,1.6766666666666667,0.836597736179031,3913339.875,10710508.0,205426.0,3372185.4271400566,11371634555015.766,0.5778821873119243,True
pieceofcake_lyon,True,149,574,2605,4.538327526132404,347,False,False,True,False,0,False,173.32,292.0,77.0,53.26484143723074,2837.1433333333334,0.007163266762587029,7.12,22.0,1.0,5.6148612330730545,31.526666666666664,1.0336265131092641,1115478.4166666667,5388489.0,8431.0,1105600.1187563217,1222351622593.9927,2.4767937786268197,True
romephototour,True,135,7501,9233,1.2309025463271563,220,False,False,True,False,7,False,105.24,176.0,72.0,24.137246459914742,582.6066666666667,1.0995477489329029,1.4,6.0,0.0,1.607275126832159,2.583333333333333,1.1675818127436866,166325.91666666666,870609.0,293.0,191223.7393853454,36566518504.514496,2.2295352603517844,True
davealone,True,9,482,565,1.1721991701244814,1016,False,False,False,False,1,False,39.88,75.0,11.0,17.510282693320516,306.61,0.2561150892722974,0.76,4.0,0.0,1.0519822558706333,1.1066666666666667,1.5878356537944016,2220861.0416666665,21929552.0,93.0,4702305.006005028,22111672369499.953,3.3830644876134093,True
pa0laleo,True,33,253,505,1.9960474308300395,107,False,False,False,False,1,False,51.12,92.0,25.0,17.54118962138353,307.6933333333333,0.6764709062821633,1.28,6.0,0.0,1.8823743871327332,3.543333333333333,1.5366815768818585,2891351.625,9185285.0,42470.0,2888966.3969539097,8346126842728.854,0.7797842691948909,True
matteo.immorlano,True,120,1677,1102,0.6571258199165176,153,False,False,False,False,7,False,167.68,217.0,104.0,31.288602823818557,978.9766666666667,-0.3043532133246741,4.04,28.0,0.0,5.9685285735542335,35.623333333333335,2.7278145111008305,513615.125,1814056.0,79222.0,451031.7436615465,203429633790.375,1.7067385227029546,True
gliautogol,True,74,655,2814994,4297.700763358778,3099,False,True,False,False,17,False,180334.44,242201.0,83026.0,38015.62604495683,1445187823.59,-0.6549340527743021,1242.48,4622.0,216.0,1121.2924878609208,1257296.8433333333,1.5737024665856336,25514.0,144293.0,112.0,36364.206824843575,1322355538.0,1.7368592254813044,True
giuliafioredoro,True,0,663,248,0.3740573152337858,68,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
coti_,True,1,1398,991,0.7088698140200286,525,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
iosonopipo,True,56,2,100344,50172.0,101,False,True,False,False,0,False,4653.44,9817.0,482.0,2618.285286213097,6855417.84,0.2525976747508978,24.92,112.0,1.0,21.437739308674008,459.57666666666665,2.711317402374865,173069.66666666666,709559.0,86.0,167599.44352887454,28089573471.188408,1.8219765721603578,True
kaitlynn,True,39,1505,992469,659.4478405315615,1031,False,True,True,False,8,False,20583.52,51825.0,6973.0,10695.062533399856,114384362.59333333,1.2283647328104228,161.88,829.0,35.0,153.64605429362643,23607.11,3.431008943258668,252596.91666666666,1465427.0,34680.0,291173.1956961454,84781829891.90579,3.1711858850105035,True
zari.ghl,True,21,94,179,1.9042553191489362,14,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
flavia.palma,True,65,821,979,1.1924482338611448,642,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
massimilianosavelli,True,0,539,296,0.549165120593692,43,False,False,False,False,1,False,32.56,64.0,7.0,13.247892914220987,175.50666666666666,0.5611209369922594,3.04,16.0,0.0,4.25715084690845,18.123333333333335,1.5922599843898406,1644092.25,12115710.0,70473.0,2510693.2983462047,6303580838360.544,3.2022677434393825,True
haileybieber,True,0,915,23964080,26190.251366120217,1817,False,True,False,False,5,False,915361.44,3052730.0,212177.0,646788.6409224088,418335546026.25665,1.844142904205968,15.88,38.0,3.0,9.99716626516401,99.94333333333333,0.7835906486948235,256234.33333333334,778010.0,100.0,227284.35851510588,51658179625.623184,0.7867826032005072,True
tom_bagne,True,75,652,1348,2.067484662576687,157,False,False,True,False,6,False,179.92,267.0,69.0,56.65018387731264,3209.2433333333333,-0.37713453413615383,2.76,9.0,0.0,2.203784623475413,4.8566666666666665,0.9308080897971,1491621.0,10888147.0,160.0,2766169.558497627,7651694026358.956,2.357933104817426,True
cosenoncose,True,57,40,631653,15791.325,3466,True,False,False,False,0,False,28208.24,66273.0,8996.0,16222.204901204603,263159931.85666665,0.6766717773720907,147.64,1361.0,14.0,280.8436516403151,78873.15666666668,3.628704088576013,7392.458333333333,47193.0,1476.0,9727.520900401787,94624662.86775361,3.239453879877522,True
antoniocandidounique,True,148,2383,7270,3.0507763323541752,939,False,False,True,False,13,False,207.0,431.0,25.0,104.06848706500926,10830.25,0.5323544477468578,7.52,24.0,0.0,7.12460525222275,50.76,0.883928278971353,408705.25,1021144.0,59944.0,270599.15711560135,73223903831.67392,0.9448179595329529,True
daniele.darpa,True,59,2048,15360,7.5,402,False,False,True,False,28,False,237.0,517.0,63.0,123.3112592858684,15205.666666666666,0.5274097319555398,1.4,10.0,0.0,2.5495097567963922,6.499999999999999,2.235635378124871,1165682.875,5324278.0,44267.0,1539649.2095677624,2370519688522.6357,1.6637377832844669,True
danelian_diamonds,True,106,956,9898,10.353556485355648,752,False,False,True,False,5,False,267.0,599.0,54.0,156.17618256315527,24391.0,0.32114249732758704,6.16,39.0,0.0,9.366073528076392,87.72333333333334,2.3310577816144797,151332.25,595577.0,11.0,166931.15314515014,27866009890.369564,1.1138392342766141,True
giacomo_buonomini,True,125,148,112,0.7567567567567568,2,False,False,False,False,0,False,11.5,13.0,10.0,2.1213203435596424,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243070.0,243070.0,243070.0,0.0,0.0,0.0,True
manusuaa,True,142,1591,1560,0.9805153991200503,124,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
whitemarket,True,107,141,694166,4923.163120567376,6008,False,False,True,False,18,False,23405.0,61785.0,7235.0,11392.892696764944,129798004.0,1.5895291426368399,234.72,1189.0,9.0,346.84861250983835,120303.95999999999,1.8199926027515727,30419.958333333332,86131.0,6191.0,24089.778240860596,580317415.6938406,0.8810430815351847,True
ariannacarotta,True,37,1977,3486,1.763277693474962,1073,False,False,False,False,6,False,154.52,359.0,55.0,78.51067867918775,6163.926666666666,0.9644886473485964,9.68,34.0,0.0,7.946277954698875,63.14333333333333,1.2089053590822045,410629.7083333333,930311.0,89033.0,245970.22592325544,60501352040.73732,0.5465149092172575,True
martinabelluomini,True,59,1187,833,0.7017691659646167,521,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
rubiochef,True,91,50,732724,14654.48,9002,False,True,False,False,13,False,10551.36,32385.0,3114.0,7276.119815762611,52941919.57333333,1.7257940673000265,132.52,472.0,42.0,118.2332158631124,13979.093333333336,1.6689277399204865,111812.125,279525.0,11605.0,80437.60543228117,6470208367.679348,0.9985874190567124,True
ema_therabbit,True,59,1008,20330,20.168650793650794,770,False,False,True,False,16,False,1745.6,3189.0,807.0,524.8148880002041,275430.6666666667,0.6653298120588651,71.32,129.0,37.0,23.746438329428127,563.8933333333333,0.6395400364281381,133170.25,259270.0,86099.0,56759.329841962506,3221621524.1086955,0.7841475125630927,True
elenaamark,True,132,765,2912,3.806535947712418,292,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
cosimosaracino,True,23,1290,606,0.4697674418604651,115,False,False,False,False,0,False,29.8,72.0,4.0,14.145081595145832,200.08333333333334,0.9639693342687624,1.48,8.0,0.0,1.6613247725836149,2.76,2.4841654702160536,902304.0833333334,5006586.0,34659.0,1253650.8784478728,1571640525033.123,2.0334837990227985,True
mott_ola,True,3,63,175,2.7777777777777777,35,False,False,False,False,0,False,16.08,42.0,2.0,11.672331957810886,136.24333333333334,0.941589035848091,0.44,6.0,0.0,1.260952021291849,1.5899999999999999,3.7012710943538765,2761345.75,15376687.0,167861.0,3124287.995549431,9761175479134.283,2.862293471139572,True
lasolapossibilita,True,142,615,775,1.2601626016260163,344,False,False,True,False,0,False,33.0,55.0,20.0,8.784455968736292,77.16666666666667,0.515303662656882,0.76,4.0,0.0,1.0519822558706333,1.1066666666666667,1.587835653794402,940707.8333333334,4286464.0,16263.0,1029034.8878975901,1058912800510.4058,1.671294930986814,True
luca.daff,True,26,347,478963,1380.2968299711815,242,False,True,False,False,1,False,27516.12,46885.0,8533.0,9500.333863957976,90256343.52666667,0.182603948494815,100.4,188.0,33.0,36.26522668709885,1315.1666666666667,0.5473892709381889,183026.75,494417.0,56110.0,120915.59438724908,14620580966.02174,0.9788708300440307,True
alessandra_rho,True,0,912,4271,4.683114035087719,173,False,False,True,False,9,False,316.48,490.0,150.0,79.60272189651138,6336.593333333333,0.327875325282962,2.88,11.0,0.0,2.9484459183327973,8.693333333333333,1.6228586732229238,946523.9583333334,3304413.0,73676.0,869912.6328019323,756747988708.3894,1.142276759072085,True
chacecrawford,True,0,154,1936748,12576.285714285714,107,False,True,False,False,0,False,168785.28,441860.0,28283.0,112309.88282928028,12613509781.126665,0.855143141442321,906.96,3126.0,122.0,788.970451495703,622474.3733333333,1.3914786351839246,1309464.5416666667,5044341.0,18373.0,1248668.648692225,1559173394226.8677,1.3652686896627921,True
alessia_papeschi,True,0,6455,1167,0.18079008520526724,1119,False,False,False,False,6,False,55.84,86.0,39.0,10.722561882933263,114.97333333333333,0.7333174507260203,0.88,7.0,0.0,1.8556220879622374,3.4433333333333334,2.4145942310758204,166175.91666666666,807099.0,24143.0,157461.24825600928,24794044702.340584,2.9411659688473066,True
morenothreetime,True,146,1199,1213,1.011676396997498,302,False,False,True,False,5,False,90.64,185.0,26.0,46.27713618336093,2141.5733333333333,0.43781436621387804,5.16,20.0,0.0,6.555404894690589,42.973333333333336,1.2029565667597368,1746376.875,6827450.0,83307.0,1611904.546357704,2598236266568.6357,1.6343445277526452,True
beatricefalchiii,True,0,653,240,0.3675344563552833,250,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
gabrielecastellana,True,0,405,384,0.9481481481481482,27,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
peppemoltogrunge,True,139,660,513,0.7772727272727272,69,False,False,False,False,1,False,67.24,131.0,7.0,30.254861868246344,915.3566666666667,0.25203853260090453,6.24,23.0,0.0,5.174295443181935,26.773333333333333,1.1342668334589847,2386979.5833333335,7457012.0,109030.0,2051311.4343704702,4207878600779.036,0.792501087992603,True
catianitti,True,0,964,1070,1.1099585062240664,231,False,False,False,False,1,False,58.96,135.0,14.0,36.66001454809677,1343.9566666666667,0.6540418553951713,1.28,7.0,0.0,1.7445152144172698,3.043333333333333,1.8190364522012104,498137.75,2132660.0,5090.0,589800.3012406717,347864395343.587,1.4632788430737838,True
jollymare,True,36,455,6013,13.215384615384615,281,False,False,True,False,0,False,365.32,836.0,70.0,168.22844587048886,28300.81,0.7554530370248178,15.44,60.0,4.0,12.32233744059949,151.84,2.0219548376705556,695009.9583333334,2056899.0,108201.0,485747.39752633456,235950534203.60687,1.0921473113067277,True
ewan.simeone,True,4,89,104,1.1685393258426966,8,False,False,False,False,0,False,15.75,24.0,10.0,5.1478150704935,26.5,0.3417313287040822,2.125,7.0,0.0,2.4748737341529163,6.125,0.936016974807524,1456274.7142857143,3832873.0,86604.0,1563173.9811597762,2443512895374.9043,0.7229905415747677,True
florianaparis,True,84,1432,1726,1.2053072625698324,2640,False,False,True,False,0,False,61.56,96.0,39.0,12.96495275733776,168.09,0.36307679774497714,1.52,6.0,0.0,1.8055470085267789,3.2600000000000002,1.22410332560163,199390.20833333334,676830.0,771.0,196075.71833483086,38445687320.51993,1.0768470587386199,True
lorenz.fini,True,0,426,151,0.3544600938967136,37,False,False,False,False,2,False,22.84,68.0,7.0,12.739963369910711,162.30666666666667,1.6684300331378346,1.08,14.0,0.0,2.8272483678186697,7.993333333333333,4.049417394930614,2232875.0416666665,7637239.0,92.0,2328249.0747717707,5420743754175.607,0.8287570030666027,True
igerspisa,True,143,879,31173,35.4641638225256,6488,False,False,True,False,4,False,1011.76,2296.0,61.0,692.8454180647609,480034.7733333333,0.43241743574217995,10.88,36.0,0.0,10.576388797694609,111.86,1.0922852913307441,556338.7916666666,2760222.0,79853.0,602051.8354551829,362466412574.9547,2.3863095796120306,True
gaiamagenis,True,148,986,2402,2.436105476673428,809,False,False,False,False,9,False,56.32,108.0,19.0,21.0707538229335,443.9766666666667,0.2915237088969824,7.92,40.0,1.0,9.173875952943773,84.16,1.9684945040386979,375105.125,1041880.0,54392.0,270541.4643581842,73192683937.07065,0.8268973900205189,True
batmarella,True,95,1525,2697,1.7685245901639344,1713,False,False,False,False,8,False,101.48,185.0,33.0,42.1259223440073,1774.5933333333332,0.32340294223656113,2.24,8.0,0.0,2.3144473782453265,5.3566666666666665,0.7720931957983356,172169.5,588102.0,10401.0,154569.02696122252,23891584095.739132,1.228779212623379,True
aieieblazof,False,0,279,94,0.33691756272401435,0,False,False,True,False,0,False,,,,,,,,,,,,,,,,,,,True
